date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:27:49	27/27	---M--	200	added ('OK')	text/plain	etag:%22f0b922b4b21dcb1:0%22	http://www.indusschool.com/robots.txt		(from )
10:27:49	44989/44989	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:57:44%20GMT	http://www.indusschool.com/	C:/Indus/Indus/www.indusschool.com/index.html	(from )
10:27:49	6545/6545	---M--	200	added ('OK')	text/css	etag:%2260d25e74f4c0cf1:0%22	http://www.indusschool.com/styles/IS_Bangalore.css	C:/Indus/Indus/www.indusschool.com/styles/IS_Bangalore.css	(from http://www.indusschool.com/)
10:27:50	5295/5295	---M--	200	added ('OK')	application/javascript	etag:%22a61451b42ebd11:0%22	http://www.indusschool.com/Scripts/msgboard.js	C:/Indus/Indus/www.indusschool.com/Scripts/msgboard.js	(from http://www.indusschool.com/)
10:27:50	7297/7297	---M--	200	added ('OK')	application/javascript	etag:%228788a4b42ebd11:0%22	http://www.indusschool.com/scripts/c_config.js	C:/Indus/Indus/www.indusschool.com/scripts/c_config.js	(from http://www.indusschool.com/)
10:27:51	2247/2247	---M--	200	added ('OK')	application/javascript	etag:%2214987b22ebd11:0%22	http://www.indusschool.com/scripts/scriptaculous.js	C:/Indus/Indus/www.indusschool.com/scripts/scriptaculous.js	(from http://www.indusschool.com/)
10:27:51	20794/20794	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2013%20Jun%202014%2022:10:09%20GMT	http://www.indusschool.com/WebResource.axd?d=CAPP9yZNAOtsCH5Y-Yb1N-6POXXzGcBaperb96U8Mq41HLWWZxTKFpWPXGRpIyqKQYVjGv9SKiqXv5jjm-3-LEER0OY1&t=635383140093158436	C:/Indus/Indus/www.indusschool.com/WebResourcebc0c.js	(from http://www.indusschool.com/)
10:27:51	260386/260386	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2020%20Mar%202014%2007:22:46%20GMT	http://www.indusschool.com/ScriptResource.axd?d=noY-ZvigvsOh0UlH9BG2uPdEVMunGM9WOYF83Zu6NpkZ91W_cUhDJ_9O0OqdnqX9H_r2CPK5YskdNjmIAn7re4GAIZR_HqA-8GdNfZ9T6LOE-2RgBSPfIbiMaxrD6w_rqYEkO3A2BRvBV13csjLhHwOlO4U8G1TVBlioq6LpHkykylDz0&t=635309167664986238	C:/Indus/Indus/www.indusschool.com/ScriptResource7883.js	(from http://www.indusschool.com/)
10:27:53	65868/65868	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2020%20Mar%202014%2007:22:46%20GMT	http://www.indusschool.com/ScriptResource.axd?d=wjGN77W6fSFByPjET8SeiMQLJ8xOFxqc2xhUh_Oc91nBn5QPYHX04sn7Ew3HhPAwvRHsMApvM-HOumoHNyb44dcV4ihZ3ql4k75Ta-VjB0HFzF0dmSiCsf6IkipELigtAgsNjzxw0GSrrHU6MRXdGEcjWaNNKcbyxgnQtdsdEzSm-FwH0&t=635309167664986238	C:/Indus/Indus/www.indusschool.com/ScriptResource6b5a.js	(from http://www.indusschool.com/)
10:27:54	5044/5044	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2025%20Mar%202016%2004:57:49%20GMT	http://www.indusschool.com/WebMethods/WebServiceClasses.asmx/jsdebug	C:/Indus/Indus/www.indusschool.com/WebMethods/WebServiceClasses.asmx/jsdebug.js	(from http://www.indusschool.com/)
10:27:54	2166/2166	---M-Z	403	error ('Forbidden')	text/html	date:Fri,%2025%20Mar%202016%2004:57:54%20GMT	http://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Indus/Indus/translate.google.com/translate_a/element.ba0d8.delayed	(from http://www.indusschool.com/)
10:27:55	6226/6226	---M--	200	added ('OK')	application/javascript	etag:%22db7734b42ebd11:0%22	http://www.indusschool.com/scripts/HandleMessages.js	C:/Indus/Indus/www.indusschool.com/scripts/HandleMessages.js	(from http://www.indusschool.com/)
10:27:55	43931/43931	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:57:51%20GMT	http://www.indusschool.com/InternationalSchool/Careers.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Careers.html	(from http://www.indusschool.com/)
10:27:55	17843/17843	---M--	200	added ('OK')	application/javascript	etag:%22b9afabb42ebd11:0%22	http://www.indusschool.com/scripts/c_smartmenus.js	C:/Indus/Indus/www.indusschool.com/scripts/c_smartmenus.js	(from http://www.indusschool.com/)
10:27:56	42053/42053	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:57:51%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/ContactUs.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/ContactUs.html	(from http://www.indusschool.com/)
10:27:59	126292/126292	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:57:52%20GMT	http://www.indusschool.com/InternationalSchool/Sitemap.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Sitemap.html	(from http://www.indusschool.com/)
10:27:59	15982/15982	---M--	200	added ('OK')	image/jpeg	etag:%222b8e528c0dacc1:0%22	http://www.indusschool.com/images/homePage/Indus-Logo.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/Indus-Logo.jpg	(from http://www.indusschool.com/)
10:28:00	1270/1270	---M--	200	added ('OK')	image/jpeg	etag:%22cada221c0dacc1:0%22	http://www.indusschool.com/images/homepage/main-menu-bg.jpg	C:/Indus/Indus/www.indusschool.com/images/homepage/main-menu-bg.jpg	(from http://www.indusschool.com/)
10:28:00	55178/55178	---M--	200	added ('OK')	application/javascript	etag:%223f9e5ab42ebd11:0%22	http://www.indusschool.com/scripts/prototype.js	C:/Indus/Indus/www.indusschool.com/scripts/prototype.js	(from http://www.indusschool.com/)
10:28:00	42388/42388	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:57:57%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-134.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-134.html	(from http://www.indusschool.com/)
10:28:02	42280/42280	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:57:57%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Our-Vision-And-Mission-135.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Our-Vision-And-Mission-135.html	(from http://www.indusschool.com/)
10:28:03	45608/45608	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:57:59%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Board-of-Trustees-128.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Board-of-Trustees-128.html	(from http://www.indusschool.com/)
10:28:05	44699/44699	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:57:59%20GMT	http://www.indusschool.com/Default.aspx	C:/Indus/Indus/www.indusschool.com/Default.html	(from http://www.indusschool.com/)
10:28:05	46333/46333	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:00%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Chief-Executive-024.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Chief-Executive-024.html	(from http://www.indusschool.com/)
10:28:06	43050/43050	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:01%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Principal-025.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Principal-025.html	(from http://www.indusschool.com/)
10:28:07	44960/44960	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:01%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Message-From-CEO-107.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Message-From-CEO-107.html	(from http://www.indusschool.com/)
10:28:07	42781/42781	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:02%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-137.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-137.html	(from http://www.indusschool.com/)
10:28:09	42368/42368	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:04%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Facilities-013.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Facilities-013.html	(from http://www.indusschool.com/)
10:28:10	49439/49439	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:05%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Boarding-136.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Boarding-136.html	(from http://www.indusschool.com/)
10:28:11	43445/43445	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:06%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Pastoral-Care-139.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Pastoral-Care-139.html	(from http://www.indusschool.com/)
10:28:13	42264/42264	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:08%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Transport-138.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Transport-138.html	(from http://www.indusschool.com/)
10:28:14	42627/42627	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:09%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Sports-140.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Sports-140.html	(from http://www.indusschool.com/)
10:28:15	41102/41102	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:10%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-141.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-141.html	(from http://www.indusschool.com/)
10:28:17	44219/44219	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:11%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-142.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-142.html	(from http://www.indusschool.com/)
10:28:17	47392/47392	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:11%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/IB-PYP-043.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/IB-PYP-043.html	(from http://www.indusschool.com/)
10:28:18	42965/42965	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:13%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Middle-School-Programme-044.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Middle-School-Programme-044.html	(from http://www.indusschool.com/)
10:28:19	44697/44697	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:14%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/IGCSE-045.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/IGCSE-045.html	(from http://www.indusschool.com/)
10:28:20	45922/45922	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:15%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/IB-Diploma-Programme-046.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/IB-Diploma-Programme-046.html	(from http://www.indusschool.com/)
10:28:21	43929/43929	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:17%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Learning-Methodology-047.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Learning-Methodology-047.html	(from http://www.indusschool.com/)
10:28:21	42013/42013	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:17%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Accreditations-048.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Accreditations-048.html	(from http://www.indusschool.com/)
10:28:23	44350/44350	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:18%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Leadership-Camp-133.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Leadership-Camp-133.html	(from http://www.indusschool.com/)
10:28:24	44802/44802	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:19%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-143.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-143.html	(from http://www.indusschool.com/)
10:28:26	42405/42405	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:21%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Documents-required-for-Overseas-Students-150.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Documents-required-for-Overseas-Students-150.html	(from http://www.indusschool.com/)
10:28:27	43420/43420	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:21%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-147.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Overview-147.html	(from http://www.indusschool.com/)
10:28:28	46299/46299	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:22%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Placement-list-132.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Placement-list-132.html	(from http://www.indusschool.com/)
10:28:29	42200/42200	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:23%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Director-Career-Counseling-131.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Director-Career-Counseling-131.html	(from http://www.indusschool.com/)
10:28:30	44838/44838	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:24%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/PAC-017.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/PAC-017.html	(from http://www.indusschool.com/)
10:28:31	43897/43897	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:26%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Faculty-Development-027.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Faculty-Development-027.html	(from http://www.indusschool.com/)
10:28:31	79503/79503	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:26%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Pages/Newsletter-Principal-060.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Pages/Newsletter-Principal-060.html	(from http://www.indusschool.com/)
10:28:42	75107/75107	---M--	200	added ('OK')	application/pdf	etag:%221a6d34c79de0d01:0%22	http://www.indusschool.com/InternationalSchool/Bangalore/UploadFiles-Images/Downloads/IISB-Fee-Policy.pdf	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/UploadFiles-Images/Downloads/IISB-Fee-Policy.pdf	(from http://www.indusschool.com/)
10:28:49	42474/42474	---M--	200	added ('OK')	image/jpeg	etag:%2273bd797788d9d01:0%22	http://www.indusschool.com/images/homePage/IISB-Rank1-International-School-India-2015.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/IISB-Rank1-International-School-India-2015.jpg	(from http://www.indusschool.com/)
10:28:53	26582/26582	---M--	200	added ('OK')	image/jpeg	etag:%22c42d1d99a7acd01:0%22	http://www.indusschool.com/images/homePage/IISB-Admissions-Open-2015-16.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/IISB-Admissions-Open-2015-16.jpg	(from http://www.indusschool.com/)
10:28:54	742/742	---M--	200	added ('OK')	image/jpeg	etag:%223c5e2928c0dacc1:0%22	http://www.indusschool.com/images/homepage/Category-Data-Header-bg.jpg	C:/Indus/Indus/www.indusschool.com/images/homepage/Category-Data-Header-bg.jpg	(from http://www.indusschool.com/)
10:28:56	85180/85180	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:50%20GMT	http://www.indusschool.com/InternationalSchool/NewsEvents.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/NewsEvents.html	(from http://www.indusschool.com/)
10:28:59	195913/195913	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:52%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/IndusOnlineForm.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/IndusOnlineForm.html	(from http://www.indusschool.com/)
10:28:59	145058/145058	---M--	200	added ('OK')	image/png	etag:%22afe6502ca065d11:0%22	http://www.indusschool.com/images/homePage/ITARI-Campus-Launch-Banner.png	C:/Indus/Indus/www.indusschool.com/images/homePage/ITARI-Campus-Launch-Banner.png	(from http://www.indusschool.com/)
10:29:01	56437/56437	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:57%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/InquiryForm.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/InquiryForm.html	(from http://www.indusschool.com/)
10:29:02	3571/3571	---M--	200	added ('OK')	image/jpeg	etag:%22cccb8d25c0dacc1:0%22	http://www.indusschool.com/images/homePage/online-application-form.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/online-application-form.jpg	(from http://www.indusschool.com/)
10:29:03	79687/79687	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:58:59%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/New_Photo_Gallery.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/New_Photo_Gallery.html	(from http://www.indusschool.com/)
10:29:04	3537/3537	---M--	200	added ('OK')	image/jpeg	etag:%224821a726c0dacc1:0%22	http://www.indusschool.com/images/homePage/Online-Enquiry-Form.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/Online-Enquiry-Form.jpg	(from http://www.indusschool.com/)
10:29:05	3337/3337	---M--	200	added ('OK')	image/jpeg	etag:%2238c34726c0dacc1:0%22	http://www.indusschool.com/images/homePage/Photo-Gallery.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/Photo-Gallery.jpg	(from http://www.indusschool.com/)
10:29:05	3568/3568	---M--	200	added ('OK')	image/jpeg	etag:%22ce2e625c0dacc1:0%22	http://www.indusschool.com/images/homePage/School-Main-Login.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/School-Main-Login.jpg	(from http://www.indusschool.com/)
10:29:05	4931/4931	---M--	200	added ('OK')	text/html	etag:%2223517e5a1a6cd1:0%22	http://www.indusschool.com/InternationalSchool/IISB_Virtual_Tour/IIS.html	C:/Indus/Indus/www.indusschool.com/InternationalSchool/IISB_Virtual_Tour/IIS.html	(from http://www.indusschool.com/)
10:29:05	3748/3748	---M--	200	added ('OK')	image/jpeg	etag:%223ac6287d1c6ecd1:0%22	http://www.indusschool.com/images/homePage/ERP-Login.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/ERP-Login.jpg	(from http://www.indusschool.com/)
10:29:06	2383/2383	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:59:01%20GMT	http://www.indusschool.com/VideoDirectory.aspx?Navig=Curr	C:/Indus/Indus/www.indusschool.com/VideoDirectory1223.html	(from http://www.indusschool.com/)
10:29:07	6715/6715	---M--	200	added ('OK')	image/jpeg	etag:%22c7f389ee1a6cd1:0%22	http://www.indusschool.com/images/homePage/IISB-Walk-Through.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/IISB-Walk-Through.jpg	(from http://www.indusschool.com/)
10:29:08	11831/11831	---M--	200	added ('OK')	image/jpeg	etag:%22435bc3c2f0cad01:0%22	http://www.indusschool.com/images/homePage/Global-Accreditations.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/Global-Accreditations.jpg	(from http://www.indusschool.com/)
10:29:09	15573/15573	---M--	200	added ('OK')	image/jpeg	etag:%22f4b3ced1b0e5ce1:0%22	http://www.indusschool.com/images/homePage/ISO-9001-2008-UKAS-Excluding-Design-Certified.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/ISO-9001-2008-UKAS-Excluding-Design-Certified.jpg	(from http://www.indusschool.com/)
10:29:09	7671/7671	---M--	200	added ('OK')	image/jpeg	etag:%228602a9959b1cf1:0%22	http://www.indusschool.com/images/homePage/Indus-Apps-Download-Img.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/Indus-Apps-Download-Img.jpg	(from http://www.indusschool.com/)
10:29:10	1153/1153	---M--	200	added ('OK')	image/jpeg	etag:%22eeebd527c0dacc1:0%22	http://www.indusschool.com/images/homepage/bottom-menu-bg.jpg	C:/Indus/Indus/www.indusschool.com/images/homepage/bottom-menu-bg.jpg	(from http://www.indusschool.com/)
10:29:10	3909/3909	---M--	200	added ('OK')	image/jpeg	etag:%22f0ec51d39bbcd1:0%22	http://www.indusschool.com/images/homePage/Social-Media-Links.jpg	C:/Indus/Indus/www.indusschool.com/images/homePage/Social-Media-Links.jpg	(from http://www.indusschool.com/)
10:29:10	69565/69565	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:59:06%20GMT	http://www.indusschool.com/InternationalSchool/New_Faq.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/New_Faq.html	(from http://www.indusschool.com/)
10:29:12	50765/50765	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:59:06%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Feedback.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Feedback.html	(from http://www.indusschool.com/)
10:29:14	41779/41779	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:59:08%20GMT	http://www.indusschool.com/InternationalSchool/Bangalore/Disclaimer.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Bangalore/Disclaimer.html	(from http://www.indusschool.com/)
10:29:16	103/103	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Mar%202016%2004:59:10%20GMT	http://www.indusschool.com/POST	C:/Indus/Indus/www.indusschool.com/POST.4a.delayed	(from http://www.indusschool.com/WebResource.axd?d=CAPP9yZNAOtsCH5Y-Yb1N-6POXXzGcBaperb96U8Mq41HLWWZxTKFpWPXGRpIyqKQYVjGv9SKiqXv5jjm-3-LEER0OY1&t=635383140093158436)
10:29:16	103/103	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Mar%202016%2004:59:12%20GMT	http://www.indusschool.com/Firefox/	C:/Indus/Indus/www.indusschool.com/Firefox/index.html	(from http://www.indusschool.com/ScriptResource.axd?d=noY-ZvigvsOh0UlH9BG2uPdEVMunGM9WOYF83Zu6NpkZ91W_cUhDJ_9O0OqdnqX9H_r2CPK5YskdNjmIAn7re4GAIZR_HqA-8GdNfZ9T6LOE-2RgBSPfIbiMaxrD6w_rqYEkO3A2BRvBV13csjLhHwOlO4U8G1TVBlioq6LpHkykylDz0&t=635309167664986238)
10:29:16	103/103	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Mar%202016%2004:59:12%20GMT	http://www.indusschool.com/Safari/	C:/Indus/Indus/www.indusschool.com/Safari/index.html	(from http://www.indusschool.com/ScriptResource.axd?d=noY-ZvigvsOh0UlH9BG2uPdEVMunGM9WOYF83Zu6NpkZ91W_cUhDJ_9O0OqdnqX9H_r2CPK5YskdNjmIAn7re4GAIZR_HqA-8GdNfZ9T6LOE-2RgBSPfIbiMaxrD6w_rqYEkO3A2BRvBV13csjLhHwOlO4U8G1TVBlioq6LpHkykylDz0&t=635309167664986238)
10:29:16	103/103	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Mar%202016%2004:59:12%20GMT	http://www.indusschool.com/Opera/	C:/Indus/Indus/www.indusschool.com/Opera/index.html	(from http://www.indusschool.com/ScriptResource.axd?d=noY-ZvigvsOh0UlH9BG2uPdEVMunGM9WOYF83Zu6NpkZ91W_cUhDJ_9O0OqdnqX9H_r2CPK5YskdNjmIAn7re4GAIZR_HqA-8GdNfZ9T6LOE-2RgBSPfIbiMaxrD6w_rqYEkO3A2BRvBV13csjLhHwOlO4U8G1TVBlioq6LpHkykylDz0&t=635309167664986238)
10:29:17	1284/1284	---M--	200	added ('OK')	text/css	etag:%22799acc2ee847cf1:0%22	http://www.indusschool.com/InternationalSchool/styles/IS_Editor.css	C:/Indus/Indus/www.indusschool.com/InternationalSchool/styles/IS_Editor.css	(from http://www.indusschool.com/InternationalSchool/Careers.aspx)
10:29:17	132/132	---M--	302	error ('Found')	text/html	date:Fri,%2025%20Mar%202016%2004:59:13%20GMT	http://www.indusschool.com/InternationalSchool/Default.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Default.4d.delayed	(from http://www.indusschool.com/InternationalSchool/Careers.aspx)
10:29:18	44703/44703	---M--	200	added ('OK')	text/html	date:Fri,%2025%20Mar%202016%2004:59:13%20GMT	http://www.indusschool.com/default.aspx	C:/Indus/Indus/www.indusschool.com/default-2.html	(from http://www.indusschool.com/InternationalSchool/Careers.aspx)
10:29:20	15982/15982	---M--	200	added ('OK')	image/jpeg	etag:%228c1f3c1ac3dacc1:0%22	http://www.indusschool.com/InternationalSchool/images/homePage/Indus-Logo.jpg	C:/Indus/Indus/www.indusschool.com/InternationalSchool/images/homePage/Indus-Logo.jpg	(from http://www.indusschool.com/InternationalSchool/Careers.aspx)
10:29:20	132/132	---M--	302	error ('Found')	text/html	date:Fri,%2025%20Mar%202016%2004:59:17%20GMT	http://www.indusschool.com/InternationalSchool/Home.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Home.50.delayed	(from http://www.indusschool.com/InternationalSchool/Careers.aspx)
10:29:21	49/49	---M--	200	added ('OK')	image/gif	etag:%22c2437756cdacb1:0%22	http://www.indusschool.com/InternationalSchool/Images/Homepage/nextMarker.gif	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Images/Homepage/nextMarker.gif	(from http://www.indusschool.com/InternationalSchool/Careers.aspx)
10:29:21	0/-1	---M--	302	error ('')			http://www.indusschool.com/InternationalSchool/Home.aspx	C:/Indus/Indus/www.indusschool.com/InternationalSchool/Home.52.delayed	(from http://www.indusschool.com/InternationalSchool/Careers.aspx)
10:29:21	742/742	---M--	200	added ('OK')	image/jpeg	etag:%223c5e2928c0dacc1:0%22	http://www.indusschool.com/Images/Homepage/Category-Data-Header-bg.jpg	C:/Indus/Indus/www.indusschool.com/Images/Homepage/Category-Data-Header-bg-2.jpg	(from http://www.indusschool.com/InternationalSchool/Careers.aspx)
